Company Tickers,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,189.5500030517578,185.5500030517578,186.0500030517578,189.35000610351562,25678800,189.35000610351562,179.44000244140625,176.82000732421875,177.3000030517578,177.0399932861328,32689100.0,171.83949279785156,1364.9000244140625,1337.3399658203125,1338.0899658203125,1362.5400390625,5169300,1362.5400390625,257.7099914550781,248.02000427246094,255.0500030517578,250.2899932861328,27705300.0,250.2899932861328,1178.510009765625,1167.25,1170.6199951171875,1176.1700439453125,1956900.0,1176.1700439453125
2018-01-24,190.66000366210938,186.52000427246094,189.88999938964844,186.5500030517578,24334500,186.5500030517578,177.3000030517578,173.1999969482422,177.25,174.22000122070312,51105100.0,169.10232543945312,1388.1600341796875,1338.0,1374.8199462890625,1357.510009765625,6807500,1357.510009765625,261.7099914550781,249.30999755859375,250.8800048828125,261.29998779296875,17352400.0,261.29998779296875,1187.050048828125,1167.4000244140625,1184.97998046875,1171.2900390625,1856400.0,1171.2900390625
2018-01-25,188.6199951171875,186.60000610351562,187.9499969482422,187.47999572753906,17377700,187.47999572753906,174.9499969482422,170.52999877929688,174.50999450683594,171.11000061035156,41529000.0,166.08367919921875,1378.3399658203125,1357.6199951171875,1368.0,1377.949951171875,4753000,1377.949951171875,272.29998779296875,260.2300109863281,263.0,269.70001220703125,15336400.0,269.70001220703125,1185.0,1171.8399658203125,1180.7099609375,1182.1400146484375,1499200.0,1182.1400146484375
2018-01-26,190.0,186.80999755859375,187.75,190.0,17759200,190.0,172.0,170.05999755859375,172.0,171.50999450683594,39143000.0,166.471923828125,1402.530029296875,1380.9100341796875,1392.010009765625,1402.050048828125,4857300,1402.050048828125,274.6000061035156,268.760009765625,271.489990234375,274.6000061035156,11021800.0,274.6000061035156,1187.56005859375,1168.030029296875,1187.530029296875,1187.56005859375,2108500.0,1187.56005859375
2018-01-29,188.83999633789062,185.6300048828125,188.75,185.97999572753906,20453200,185.97999572753906,170.16000366210938,167.07000732421875,170.16000366210938,167.9600067138672,50640400.0,163.02621459960938,1431.3900146484375,1400.43994140625,1409.1800537109375,1417.6800537109375,5701900,1417.6800537109375,286.80999755859375,273.9200134277344,274.20001220703125,284.5899963378906,17529700.0,284.5899963378906,1198.0,1184.06005859375,1188.0,1186.47998046875,1574700.0,1186.47998046875
2018-01-30,188.17999267578125,181.83999633789062,187.6199951171875,187.1199951171875,20858600,187.1199951171875,167.3699951171875,164.6999969482422,165.52999877929688,166.97000122070312,46048200.0,162.06527709960938,1439.25,1392.0,1403.1700439453125,1437.8199462890625,5871900,1437.8199462890625,282.7300109863281,272.70001220703125,277.0,278.79998779296875,12482900.0,278.79998779296875,1187.9300537109375,1174.510009765625,1177.719970703125,1177.3699951171875,1866900.0,1177.3699951171875
2018-01-31,189.8300018310547,185.22000122070312,188.3699951171875,186.88999938964844,43275100,186.88999938964844,168.44000244140625,166.5,166.8699951171875,167.42999267578125,32478900.0,162.51177978515625,1472.5799560546875,1450.0400390625,1451.300048828125,1450.8900146484375,6424700,1450.8900146484375,282.2900085449219,269.5799865722656,281.94000244140625,270.29998779296875,11695100.0,270.29998779296875,1186.3199462890625,1172.0999755859375,1183.81005859375,1182.219970703125,1801100.0,1182.219970703125
2018-02-01,195.32000732421875,187.88999938964844,188.22000122070312,193.08999633789062,54211300,193.08999633789062,168.6199951171875,166.75999450683594,167.1699981689453,167.77999877929688,47230800.0,162.8514862060547,1459.8800048828125,1385.1400146484375,1445.0,1390.0,9113800,1390.0,271.95001220703125,263.3800048828125,266.4100036621094,265.07000732421875,9669000.0,265.07000732421875,1187.449951171875,1169.3599853515625,1175.989990234375,1181.5899658203125,3675700.0,1181.5899658203125
2018-02-02,194.2100067138672,189.97999572753906,192.0399932861328,190.27999877929688,26677500,190.27999877929688,166.8000030517578,160.10000610351562,166.0,160.5,86593800.0,155.78536987304688,1498.0,1414.0,1477.3900146484375,1429.949951171875,11125700,1429.949951171875,270.6199951171875,262.7099914550781,263.0,267.42999267578125,9123600.0,267.42999267578125,1131.300048828125,1111.1700439453125,1127.4200439453125,1119.199951171875,5892100.0,1119.199951171875
2018-02-05,190.61000061035156,180.61000061035156,186.92999267578125,181.25999450683594,33128200,181.25999450683594,163.8800048828125,156.0,159.10000610351562,156.49000549316406,72738500.0,151.89312744140625,1458.97998046875,1320.719970703125,1402.6199951171875,1390.0,11495000,1390.0,267.8999938964844,250.02999877929688,262.0,254.25999450683594,11896100.0,254.25999450683594,1114.989990234375,1056.739990234375,1100.6099853515625,1062.3900146484375,4177500.0,1062.3900146484375
2018-02-06,185.77000427246094,177.74000549316406,178.57000732421875,185.30999755859375,37758500,185.30999755859375,163.72000122070312,154.0,154.8300018310547,163.02999877929688,68243800.0,158.2410125732422,1443.989990234375,1351.7900390625,1361.4599609375,1442.8399658203125,11066800,1442.8399658203125,266.70001220703125,245.0,247.6999969482422,265.7200012207031,12595800.0,265.7200012207031,1087.3800048828125,1030.010009765625,1033.97998046875,1084.4300537109375,3831500.0,1084.4300537109375
2018-02-07,185.0800018310547,179.9499969482422,184.14999389648438,180.17999267578125,27601900,180.17999267578125,163.39999389648438,159.07000732421875,163.08999633789062,159.5399932861328,51608600.0,154.85353088378906,1460.989990234375,1415.1500244140625,1449.0,1416.780029296875,7162700,1416.780029296875,272.45001220703125,264.3299865722656,266.5799865722656,264.55999755859375,8981500.0,264.55999755859375,1086.530029296875,1054.6199951171875,1084.969970703125,1055.4100341796875,2597100.0,1055.4100341796875
2018-02-08,181.83999633789062,171.47999572753906,181.00999450683594,171.5800018310547,38478300,171.5800018310547,161.0,155.02999877929688,160.2899932861328,155.14999389648438,54390500.0,150.59249877929688,1433.75,1349.93994140625,1429.6800537109375,1350.5,8578600,1350.5,267.6199951171875,250.0,267.0799865722656,250.10000610351562,9306700.0,250.10000610351562,1063.9300537109375,1004.7000122070312,1059.8699951171875,1007.7100219726562,3339600.0,1007.7100219726562
2018-02-09,176.89999389648438,167.17999267578125,174.75999450683594,176.11000061035156,39887600,176.11000061035156,157.88999938964844,150.24000549316406,157.07000732421875,156.41000366210938,70672600.0,152.43446350097656,1383.5,1265.9300537109375,1373.489990234375,1339.5999755859375,14141500,1339.5999755859375,255.8000030517578,236.11000061035156,253.85000610351562,249.47000122070312,16906900.0,249.47000122070312,1051.719970703125,997.0,1025.8800048828125,1046.27001953125,4918000.0,1046.27001953125
2018-02-12,177.5500030517578,171.83999633789062,177.05999755859375,176.41000366210938,32092100,176.41000366210938,163.88999938964844,157.50999450683594,158.5,162.7100067138672,60819500.0,158.57432556152344,1393.81005859375,1344.010009765625,1364.6700439453125,1386.22998046875,6738900,1386.22998046875,259.1499938964844,249.0,252.13999938964844,257.95001220703125,8534900.0,257.95001220703125,1065.5699462890625,1045.489990234375,1056.6700439453125,1054.56005859375,2812000.0,1054.56005859375
2018-02-13,175.97000122070312,173.10000610351562,175.6199951171875,173.14999389648438,21809400,173.14999389648438,164.75,161.64999389648438,161.9499969482422,164.33999633789062,32549200.0,160.16290283203125,1419.719970703125,1383.530029296875,1385.9300537109375,1414.510009765625,5917900,1414.510009765625,261.4100036621094,254.6999969482422,257.2900085449219,258.2699890136719,6855200.0,258.2699890136719,1061.219970703125,1046.9200439453125,1050.0,1054.1400146484375,1579300.0,1054.1400146484375
2018-02-14,179.80999755859375,173.2100067138672,173.4499969482422,179.52000427246094,28929700,179.52000427246094,167.5399932861328,162.8800048828125,163.0399932861328,167.3699951171875,40644900.0,163.1158905029297,1452.06005859375,1403.3599853515625,1406.25,1451.050048828125,5959200,1451.050048828125,269.8800048828125,260.3299865722656,260.4700012207031,266.0,10972000.0,266.0,1075.469970703125,1049.800048828125,1054.3199462890625,1072.699951171875,2065200.0,1072.699951171875
2018-02-15,180.5,176.83999633789062,180.5,179.9600067138672,20922100,179.9600067138672,173.08999633789062,169.0,169.7899932861328,172.99000549316406,51147200.0,168.59303283691406,1468.93994140625,1436.8399658203125,1466.8900146484375,1461.760009765625,5652700,1461.760009765625,280.5,267.6300048828125,270.0299987792969,280.2699890136719,10759700.0,280.2699890136719,1094.0999755859375,1067.22998046875,1083.449951171875,1091.3599853515625,1869800.0,1091.3599853515625
2018-02-16,179.8800048828125,176.3000030517578,178.99000549316406,177.36000061035156,20645300,177.36000061035156,174.82000732421875,171.77000427246094,172.36000061035156,172.42999267578125,40176100.0,168.04727172851562,1465.800048828125,1446.56005859375,1457.3699951171875,1448.68994140625,4472600,1448.68994140625,281.9599914550781,275.69000244140625,278.7300109863281,278.5199890136719,8312400.0,278.5199890136719,1108.31005859375,1091.550048828125,1093.3800048828125,1095.5,1997400.0,1095.5
2018-02-20,177.9499969482422,175.11000061035156,175.77000427246094,176.00999450683594,21204900,176.00999450683594,174.25999450683594,171.4199981689453,172.0500030517578,171.85000610351562,33930500.0,167.48202514648438,1488.77001953125,1446.489990234375,1446.489990234375,1468.3499755859375,6499200,1468.3499755859375,285.80999755859375,276.6099853515625,277.739990234375,278.54998779296875,7769000.0,278.54998779296875,1116.2900390625,1090.0,1092.760009765625,1103.5899658203125,1687700.0,1103.5899658203125
2018-02-21,181.27000427246094,176.39999389648438,176.7100067138672,177.91000366210938,23200800,177.91000366210938,174.1199951171875,171.00999450683594,172.8300018310547,171.07000732421875,37471600.0,166.7218475341797,1503.489990234375,1478.9200439453125,1485.0,1482.9200439453125,6304400,1482.9200439453125,286.6400146484375,280.010009765625,282.07000732421875,281.0400085449219,9371100.0,281.0400085449219,1136.199951171875,1107.510009765625,1109.0999755859375,1113.75,2074300.0,1113.75
2018-02-22,180.2100067138672,177.41000366210938,178.6999969482422,178.99000549316406,18464200,178.99000549316406,173.9499969482422,171.7100067138672,171.8000030517578,172.5,30991900.0,168.11550903320312,1502.5400390625,1475.760009765625,1495.3599853515625,1485.3399658203125,4858100,1485.3399658203125,284.5,274.45001220703125,283.8800048828125,278.1400146484375,8891500.0,278.1400146484375,1125.4599609375,1105.1500244140625,1119.1700439453125,1109.9000244140625,1400500.0,1109.9000244140625
2018-02-23,183.38999938964844,179.50999450683594,179.89999389648438,183.2899932861328,19007300,183.2899932861328,175.64999389648438,173.5399932861328,173.6699981689453,175.5,33812400.0,171.03924560546875,1500.0,1486.5,1495.3399658203125,1500.0,4418100,1500.0,286.0,277.80999755859375,281.0,285.92999267578125,7301800.0,285.92999267578125,1129.0,1108.43994140625,1118.6600341796875,1128.0899658203125,1264600.0,1128.0899658203125
2018-02-26,185.66000366210938,183.22000122070312,184.5800018310547,184.92999267578125,17599700,184.92999267578125,179.38999938964844,176.2100067138672,176.35000610351562,178.97000122070312,38162200.0,174.42103576660156,1522.8399658203125,1507.0,1509.199951171875,1521.949951171875,4955000,1521.949951171875,295.6499938964844,287.010009765625,288.75,294.1600036621094,10268600.0,294.1600036621094,1144.199951171875,1129.3399658203125,1131.8599853515625,1143.699951171875,1545600.0,1143.699951171875
2018-02-27,184.6999969482422,181.4600067138672,184.4499969482422,181.4600067138672,15849800,181.4600067138672,180.47999572753906,178.16000366210938,179.10000610351562,178.38999938964844,38928100.0,173.85580444335938,1526.780029296875,1507.2099609375,1524.5,1511.97998046875,4808800,1511.97998046875,297.3599853515625,290.5899963378906,294.7699890136719,290.6099853515625,9416500.0,290.6099853515625,1144.25,1116.7900390625,1143.699951171875,1117.510009765625,2148200.0,1117.510009765625
2018-02-28,182.8800048828125,178.13999938964844,182.3000030517578,178.32000732421875,18783000,178.32000732421875,180.6199951171875,178.0500030517578,179.25999450683594,178.1199951171875,37782100.0,173.59266662597656,1528.699951171875,1512.0,1519.510009765625,1512.449951171875,4515000,1512.449951171875,295.75,290.7799987792969,293.1000061035156,291.3800048828125,7653500.0,291.3800048828125,1127.6500244140625,1103.0,1122.0,1103.9200439453125,2464600.0,1103.9200439453125
2018-03-01,180.1199951171875,174.41000366210938,179.00999450683594,175.94000244140625,23201600,175.94000244140625,179.77999877929688,172.66000366210938,178.5399932861328,175.0,48802000.0,170.55194091796875,1518.489990234375,1465.0,1513.5999755859375,1493.449951171875,6835200,1493.449951171875,295.25,283.8299865722656,292.75,290.3900146484375,11932100.0,290.3900146484375,1111.27001953125,1067.2900390625,1109.5400390625,1071.4100341796875,2766900.0,1071.4100341796875
2018-03-02,177.11000061035156,172.99000549316406,173.2899932861328,176.6199951171875,20025900,176.6199951171875,176.3000030517578,172.4499969482422,172.8000030517578,176.2100067138672,38454000.0,171.73118591308594,1501.050048828125,1455.010009765625,1469.0999755859375,1500.25,6587600,1500.25,301.17999267578125,283.2300109863281,284.6499938964844,301.04998779296875,13345300.0,301.04998779296875,1086.8900146484375,1050.1099853515625,1057.97998046875,1084.1400146484375,2508100.0,1084.1400146484375
2018-03-05,181.14999389648438,175.88999938964844,176.1999969482422,180.39999389648438,16189300,180.39999389648438,177.74000549316406,174.52000427246094,175.2100067138672,176.82000732421875,28401400.0,172.32571411132812,1525.3800048828125,1481.0,1494.239990234375,1523.6099853515625,5233900,1523.6099853515625,316.9100036621094,297.6000061035156,302.8500061035156,315.0,18986100.0,315.0,1101.1800537109375,1072.27001953125,1078.1300048828125,1094.760009765625,1432400.0,1094.760009765625
2018-03-06,182.3800048828125,179.11000061035156,181.77999877929688,179.77999877929688,15086800,179.77999877929688,178.25,176.1300048828125,177.91000366210938,176.6699981689453,23788500.0,172.17950439453125,1542.1300048828125,1528.0,1533.199951171875,1537.6400146484375,4561700,1537.6400146484375,325.7900085449219,316.5,319.8800048828125,325.2200012207031,18525800.0,325.2200012207031,1105.6300048828125,1094.5,1102.0999755859375,1100.9000244140625,1169100.0,1100.9000244140625
2018-03-07,183.82000732421875,178.07000732421875,178.74000549316406,183.7100067138672,19097300,183.7100067138672,175.85000610351562,174.27000427246094,174.94000244140625,175.02999877929688,31703500.0,170.58120727539062,1545.9000244140625,1522.510009765625,1526.52001953125,1545.0,4174100,1545.0,323.739990234375,314.54998779296875,320.0,321.1600036621094,17132200.0,321.1600036621094,1116.199951171875,1089.9100341796875,1092.8199462890625,1115.0400390625,1537400.0,1115.0400390625
2018-03-08,184.39999389648438,181.4499969482422,183.55999755859375,182.33999633789062,17225900,182.33999633789062,177.1199951171875,175.07000732421875,175.47999572753906,176.94000244140625,23774100.0,172.44264221191406,1554.8800048828125,1545.25,1550.0,1551.8599853515625,3862600,1551.8599853515625,322.9200134277344,314.1300048828125,322.20001220703125,317.0,11340100.0,317.0,1131.43994140625,1117.199951171875,1117.199951171875,1129.3800048828125,1693100.0,1129.3800048828125
2018-03-09,185.50999450683594,183.2100067138672,183.91000366210938,185.22999572753906,18526300,185.22999572753906,180.0,177.38999938964844,177.9600067138672,179.97999572753906,32185200.0,175.40536499023438,1578.93994140625,1559.0799560546875,1563.5,1578.8900146484375,4534300,1578.8900146484375,331.44000244140625,320.2300109863281,321.3299865722656,331.44000244140625,14500200.0,331.44000244140625,1161.0,1134.2900390625,1139.5,1160.8399658203125,2133100.0,1160.8399658203125
2018-03-12,186.10000610351562,184.22000122070312,185.22999572753906,184.75999450683594,15301200,184.75999450683594,182.38999938964844,180.2100067138672,180.2899932861328,181.72000122070312,32207100.0,177.10113525390625,1605.3299560546875,1586.699951171875,1592.5999755859375,1598.3900146484375,5174200,1598.3900146484375,333.9800109863281,318.6000061035156,333.55999755859375,321.29998779296875,20369200.0,321.29998779296875,1178.1600341796875,1159.199951171875,1165.050048828125,1165.9300537109375,2215300.0,1165.9300537109375
2018-03-13,185.99000549316406,181.11000061035156,185.61000061035156,181.8800048828125,18067500,181.8800048828125,183.5,179.24000549316406,182.58999633789062,179.97000122070312,31693500.0,175.3956298828125,1617.5400390625,1578.010009765625,1615.9599609375,1588.1800537109375,6531900,1588.1800537109375,325.8399963378906,313.2799987792969,323.8699951171875,315.8800048828125,12917200.0,315.8800048828125,1178.0,1134.5699462890625,1171.8299560546875,1139.9100341796875,2157000.0,1139.9100341796875
2018-03-14,184.25,181.85000610351562,182.60000610351562,184.19000244140625,16821700,184.19000244140625,180.52000427246094,177.80999755859375,180.32000732421875,178.44000244140625,29368400.0,173.9044952392578,1606.43994140625,1590.8900146484375,1597.0,1591.0,4259400,1591.0,323.8800048828125,317.70001220703125,318.1600036621094,321.54998779296875,10475100.0,321.54998779296875,1159.760009765625,1142.3499755859375,1145.800048828125,1148.8900146484375,2093500.0,1148.8900146484375
2018-03-15,184.0,182.19000244140625,183.24000549316406,183.86000061035156,15614300,183.86000061035156,180.24000549316406,178.07000732421875,178.5,178.64999389648438,22743800.0,174.10916137695312,1596.9100341796875,1578.1099853515625,1595.0,1582.3199462890625,4069700,1582.3199462890625,323.3999938964844,318.1400146484375,323.1700134277344,321.0899963378906,5642900.0,321.0899963378906,1162.5,1135.6600341796875,1149.5699462890625,1150.6099853515625,1669100.0,1150.6099853515625
2018-03-16,185.3300018310547,183.41000366210938,184.49000549316406,185.08999633789062,24403400,185.08999633789062,179.1199951171875,177.6199951171875,178.64999389648438,178.02000427246094,39404700.0,173.4951934814453,1589.43994140625,1567.5,1583.449951171875,1571.6800537109375,5425000,1571.6800537109375,324.1099853515625,318.3699951171875,321.4200134277344,318.45001220703125,7333700.0,318.45001220703125,1156.81005859375,1131.3599853515625,1155.3499755859375,1134.4200439453125,2932800.0,1134.4200439453125
2018-03-19,177.1699981689453,170.05999755859375,177.00999450683594,172.55999755859375,88140100,172.55999755859375,177.47000122070312,173.66000366210938,177.32000732421875,175.3000030517578,33446800.0,170.84434509277344,1561.6600341796875,1525.3499755859375,1554.530029296875,1544.9300537109375,6580800,1544.9300537109375,317.0,307.3399963378906,315.79998779296875,313.4800109863281,9925200.0,313.4800109863281,1119.3699951171875,1088.9200439453125,1117.760009765625,1100.0699462890625,3182800.0,1100.0699462890625
2018-03-20,170.1999969482422,161.9499969482422,167.47000122070312,168.14999389648438,129851800,168.14999389648438,176.8000030517578,174.94000244140625,175.24000549316406,175.24000549316406,19649400.0,170.78585815429688,1587.0,1545.4100341796875,1550.3399658203125,1586.510009765625,4581600,1586.510009765625,319.5,312.79998779296875,313.260009765625,317.5,5991900.0,317.5,1105.550048828125,1082.4200439453125,1098.4000244140625,1095.800048828125,2729900.0,1095.800048828125
2018-03-21,173.39999389648438,163.3000030517578,164.8000030517578,169.38999938964844,106598800,169.38999938964844,175.08999633789062,171.25999450683594,175.0399932861328,171.27000427246094,37054900.0,166.916748046875,1590.0,1563.1700439453125,1586.449951171875,1581.8599853515625,4750800,1581.8599853515625,319.3999938964844,314.510009765625,316.3500061035156,316.4800109863281,5263900.0,316.4800109863281,1108.699951171875,1087.2099609375,1092.5699462890625,1094.0,2244900.0,1094.0
2018-03-22,170.27000427246094,163.72000122070312,166.1300048828125,164.88999938964844,73743000,164.88999938964844,172.67999267578125,168.60000610351562,170.0,168.85000610351562,41490800.0,164.5582733154297,1573.8499755859375,1542.4000244140625,1565.469970703125,1544.9200439453125,6320600,1544.9200439453125,314.1199951171875,305.6600036621094,313.07000732421875,306.70001220703125,8063300.0,306.70001220703125,1083.9200439453125,1049.6400146484375,1080.010009765625,1053.1500244140625,3465600.0,1053.1500244140625
2018-03-23,166.60000610351562,159.02000427246094,165.44000244140625,159.38999938964844,53609700,159.38999938964844,169.9199981689453,164.94000244140625,168.38999938964844,164.94000244140625,41028800.0,160.7476348876953,1549.02001953125,1495.3599853515625,1539.010009765625,1495.56005859375,8006000,1495.56005859375,309.3699951171875,300.3599853515625,307.4100036621094,300.94000244140625,9529900.0,300.94000244140625,1066.780029296875,1024.8699951171875,1051.3699951171875,1026.550048828125,2494000.0,1026.550048828125
2018-03-26,161.10000610351562,149.02000427246094,160.82000732421875,160.05999755859375,126116600,160.05999755859375,173.10000610351562,166.44000244140625,168.07000732421875,172.77000427246094,37541200.0,168.378662109375,1556.989990234375,1499.25,1530.0,1555.8599853515625,5624700,1555.8599853515625,321.0299987792969,302.0,309.3599853515625,320.3500061035156,11988300.0,320.3500061035156,1059.27001953125,1010.5800170898438,1050.5999755859375,1054.0899658203125,3299200.0,1054.0899658203125
2018-03-27,162.85000610351562,150.75,156.30999755859375,152.22000122070312,79117000,152.22000122070312,175.14999389648438,166.9199981689453,173.67999267578125,168.33999633789062,40922600.0,164.06121826171875,1575.969970703125,1482.3199462890625,1572.4000244140625,1497.050048828125,6999600,1497.050048828125,322.8999938964844,297.0,322.489990234375,300.69000244140625,12068600.0,300.69000244140625,1064.5400390625,997.6199951171875,1063.9000244140625,1006.9400024414062,3040800.0,1006.9400024414062
2018-03-28,155.8800048828125,150.8000030517578,151.64999389648438,153.02999877929688,60029200,153.02999877929688,170.02000427246094,165.19000244140625,167.25,166.47999572753906,41668500.0,162.24851989746094,1455.9000244140625,1386.1700439453125,1447.0,1431.4200439453125,13705300,1431.4200439453125,298.79998779296875,281.6099853515625,298.3900146484375,285.7699890136719,18972900.0,285.7699890136719,1024.989990234375,984.0,1001.9099731445312,1005.1799926757812,3884900.0,1005.1799926757812
2018-03-29,161.4199981689453,154.13999938964844,155.14999389648438,159.7899932861328,59434300,159.7899932861328,171.75,166.89999389648438,167.80999755859375,167.77999877929688,38398500.0,163.5154571533203,1455.469970703125,1365.199951171875,1406.0,1447.3399658203125,12581100,1447.3399658203125,295.3500061035156,275.8999938964844,287.0,295.3500061035156,19145500.0,295.3500061035156,1048.050048828125,1004.0399780273438,1011.2100219726562,1037.1400146484375,3466900.0,1037.1400146484375
2018-04-02,159.1999969482422,154.11000061035156,157.80999755859375,155.38999938964844,36796000,155.38999938964844,168.94000244140625,164.47000122070312,166.63999938964844,166.67999267578125,37586800.0,162.44342041015625,1421.3599853515625,1355.0,1417.6199951171875,1371.989990234375,10463600,1371.989990234375,292.8699951171875,275.04998779296875,291.94000244140625,280.2900085449219,13405800.0,280.2900085449219,1039.530029296875,994.25,1027.6199951171875,1012.6300048828125,3253400.0,1012.6300048828125
2018-04-03,157.38999938964844,150.80999755859375,156.5500030517578,156.11000061035156,42543900,156.11000061035156,168.75,164.8800048828125,167.63999938964844,168.38999938964844,30278000.0,164.10997009277344,1414.0,1355.3299560546875,1391.3800048828125,1392.050048828125,10231200,1392.050048828125,291.25,278.010009765625,285.45001220703125,283.6700134277344,12694900.0,283.6700134277344,1025.0,997.25,1016.1500244140625,1018.6799926757812,2566100.0,1018.6799926757812
2018-04-04,155.55999755859375,150.50999450683594,152.02999877929688,155.10000610351562,49885600,155.10000610351562,172.00999450683594,164.77000427246094,164.8800048828125,171.61000061035156,34605500.0,167.2481231689453,1415.3900146484375,1352.8800048828125,1358.239990234375,1410.5699462890625,6982300,1410.5699462890625,290.30999755859375,271.2200012207031,273.6300048828125,288.94000244140625,12914000.0,288.94000244140625,1032.739990234375,996.510009765625,998.22998046875,1029.7099609375,2536200.0,1029.7099609375
2018-04-05,161.57000732421875,156.64999389648438,161.55999755859375,159.33999633789062,41449600,159.33999633789062,174.22999572753906,172.0800018310547,172.5800018310547,172.8000030517578,26933200.0,168.40786743164062,1459.56005859375,1427.0699462890625,1441.989990234375,1451.75,6413500,1451.75,299.1600036621094,289.1099853515625,293.1499938964844,293.9700012207031,10655200.0,293.9700012207031,1046.7099609375,1024.0,1046.3900146484375,1032.6400146484375,1791800.0,1032.6400146484375
2018-04-06,161.4199981689453,156.80999755859375,157.72999572753906,157.1999969482422,41644800,157.1999969482422,172.47999572753906,168.1999969482422,170.97000122070312,168.3800048828125,35005300.0,164.10023498535156,1452.5,1400.260009765625,1429.969970703125,1405.22998046875,5882300,1405.22998046875,298.8500061035156,285.6499938964844,289.1000061035156,288.8500061035156,11444800.0,288.8500061035156,1036.0,1006.25,1023.0999755859375,1009.9500122070312,2006700.0,1009.9500122070312
2018-04-09,160.52999877929688,156.0399932861328,157.82000732421875,157.92999267578125,34915200,157.92999267578125,173.08999633789062,169.85000610351562,169.8800048828125,170.0500030517578,29017700.0,165.727783203125,1438.47998046875,1402.5699462890625,1425.030029296875,1406.0799560546875,4208200,1406.0799560546875,299.54998779296875,289.1199951171875,291.7699890136719,289.92999267578125,9853600.0,289.92999267578125,1044.5899658203125,1019.2000122070312,1020.0399780273438,1020.0900268554688,1661000.0,1020.0900268554688
2018-04-10,165.97999572753906,157.00999450683594,157.92999267578125,165.0399932861328,57889300,165.0399932861328,174.0,171.52999877929688,173.0,173.25,28408600.0,168.84645080566406,1438.3800048828125,1415.699951171875,1431.989990234375,1436.219970703125,4254100,1436.219970703125,298.95001220703125,291.69000244140625,297.67999267578125,298.07000732421875,10660500.0,298.07000732421875,1041.2099609375,1015.4099731445312,1030.260009765625,1036.5,1831000.0,1036.5
2018-04-11,168.64999389648438,163.25,165.36000061035156,166.32000732421875,56144600,166.32000732421875,173.9199981689453,171.6999969482422,172.22999572753906,172.44000244140625,22431600.0,168.05702209472656,1448.780029296875,1424.8900146484375,1439.43994140625,1427.050048828125,3582500,1427.050048828125,311.6400146484375,301.82000732421875,302.8800048828125,303.6700134277344,14877400.0,303.6700134277344,1035.8699951171875,1019.2000122070312,1032.0,1025.06005859375,1703000.0,1025.06005859375
2018-04-12,167.4499969482422,163.10000610351562,166.97999572753906,163.8699951171875,38263000,163.8699951171875,175.0,173.0399932861328,173.41000366210938,174.13999938964844,22889300.0,169.7138214111328,1452.1199951171875,1435.06005859375,1439.5,1448.5,3135000,1448.5,311.1300048828125,306.75,309.7200012207031,309.25,10249400.0,309.25,1044.6500244140625,1026.050048828125,1031.469970703125,1037.2900390625,1644800.0,1037.2900390625
2018-04-13,165.6999969482422,163.77000427246094,164.5800018310547,164.52000427246094,19990600,164.52000427246094,175.83999633789062,173.85000610351562,174.77999877929688,174.72999572753906,25124300.0,170.28880310058594,1459.780029296875,1424.52001953125,1449.1400146484375,1430.7900390625,3685300,1430.7900390625,317.489990234375,308.2300109863281,317.2900085449219,311.6499938964844,12046600.0,311.6499938964844,1052.97998046875,1030.1500244140625,1046.8900146484375,1036.0400390625,1270500.0,1036.0400390625
2018-04-16,165.77999877929688,163.38999938964844,165.72000122070312,164.8300018310547,18119400,164.8300018310547,176.19000244140625,174.8300018310547,175.02999877929688,175.82000732421875,21578400.0,171.3511199951172,1447.0,1427.47998046875,1445.0,1441.5,2808600,1441.5,316.1000061035156,304.0,315.989990234375,307.7799987792969,20307900.0,307.7799987792969,1051.4300537109375,1033.9200439453125,1045.550048828125,1046.0999755859375,1488800.0,1046.0999755859375
2018-04-17,169.0,165.66000366210938,165.8300018310547,168.66000366210938,22743000,168.66000366210938,178.94000244140625,176.41000366210938,176.49000549316406,178.24000549316406,26605400.0,173.7095947265625,1507.18994140625,1457.02001953125,1462.300048828125,1503.8299560546875,5114400,1503.8299560546875,338.6199951171875,323.7699890136719,329.6600036621094,336.05999755859375,33866500.0,336.05999755859375,1085.0,1057.0899658203125,1061.199951171875,1079.3599853515625,2729200.0,1079.3599853515625
2018-04-18,168.1199951171875,165.77000427246094,166.8800048828125,166.36000061035156,20969600,166.36000061035156,178.82000732421875,176.8800048828125,177.80999755859375,177.83999633789062,20754500.0,173.31976318359375,1533.800048828125,1504.1099853515625,1514.6500244140625,1527.8399658203125,5227500,1527.8399658203125,338.82000732421875,331.1000061035156,336.29998779296875,334.5199890136719,11221100.0,334.5199890136719,1082.0,1070.52001953125,1079.010009765625,1075.3900146484375,1556300.0,1075.3900146484375
